tweet,sentiment,
"oknum dipier kok mlah g support usaha pmerintah, mlah bkn prasangka baru soal bisnis vaksin. Bikin statement lg g mau vaksinasi lebih baik byr after all these certification and president vaccination? I know we're not just fight the covid, we fight ketololan.",neg,
@dodenkoda Haaaa.... Fakta yg ada bagaiman..??  Covid di Inggris bertambah atau berkurang...???  Karanya efektif diatas 90 %... Lantas vaksin itu dikemanakan..???,netral,
Novelis dan musisi Risa Saraswati memastikan dirinya akan hadir dalam kick off penyuntikan vaksin Corona COVID-19.  https://t.co/b8IJBwNT7O,netral,
"Agak ga etis ya cuy jadi bahan ejekan gini. Beliau sudah 75thn, nyuntik RI 1, Vaksin Covid pertama di Indo, ya pasti tremor sih.",neg,
Vaksinasi Covid-19 ini tampaknya akan menjadi sebuah sejarah baru bagi Indonesia di mana diharapkan sebanyak 70 persen dari seluruh penduduk Indonesia memperoleh vaksin tersebut agar tercipta kekebalan komunal.  https://t.co/ONOWiYbhQ3,netral,
Profil Profesor yang menyuntikkan vaksin covid-19 pada Presiden @jokowi.  https://t.co/wRZemUREAm,netral,
"Vaksin Covid-19 Telah Tiba di Banjarmasin, Tenaga Kesehatan Mendapat Giliran Pertama Vaksinasi  https://t.co/kIhySAZrrR  https://t.co/p7LOOM3kTP",pos,
@vita_AVP @YRadianto @aniesbaswedan Berarti dia lupa bhw kemaren cuma pura pura covid nya.  Karena kan yg pernah covid ga boleh di vaksin.,neg,
Vaksin Adalah Titik Terang Melawan Covid-19 #LengkapCepatBeritanya #BeritaTerkini #BeritaDaerah .  https://t.co/Gfgnm5ZefN,pos,
"Apa benar dok @blogdokter org yg sembuh dari covid punya antibodi alami? Sehingga tdk tertular virus lg, mengingat 2 org ini ga ikut disuntik vaksin.",netral,
Presiden Jokowi Mengaku Agak Sedikit Pegal Setelah 2 Jam Disuntik Vaksin Covid-19 Sinovac -  https://t.co/JXgjvAfJwo  #INDONESIA,neg,
Penyuntikan Vaksin Covid-19 Perdana  https://t.co/3nDOdRvEcr,netral,
"Presiden Joko Widodo menjadi pihak pertama yang menerima suntikan dosis vaksin Covid-19 perdana pada Rabu, 13 Januari 2021, di Istana Merdeka, Jakarta  https://t.co/BkNn6XYBJu",netral,
"Ada apa lagi sih, ga ngerti lagi dengan drama vaksin covid yg lagi di puter. Bikin ambigu. Yang awam makin menolak, yang ahli ragu.",neg,
"@iimfahima @ainunnajib Banyak tokoh dan netizen yg mengira ketika sdh dapat vaksin, kelar perkara Covid-19, imun 100%. ",neg,
"Nanti malah jd masalah kalau kena covid setelah divaksin, jd dianggap vaksin ndak efektif buat cegah covid, vaksin konspirsyen dsb nya. Padahal vaksin aja ga cukup, hrs ketat 3M jg",neg,
Saya berharap pemerintah mengeluarkan perpu. Bagi rakyat yang menolak di vaksin covid 19 dan tidak bersedia mengikuti aturan yang sudah ada. Supaya mereka di isolasi disuatu pulau tertentu demi keselamatan bersama.,neg,
34.060 Vial Vaksin Covid-19 Didistribusikan ke 3 Kabupaten Kota di Sumut: Vaksinasi Covid-19 di Sumatera Utara (Sumut) akan dimulai Kamis (14/1) besok. Sebanyak 34.060 vial vaksin sudah didistribusikan ke Dinas Kesehatan di tiga kabupaten/kota yang…  https://t.co/k3Rwqv8igU,pos,
Assalamu'alaikum.  Mari kita memasang profil WA atau sosial media dengan twibbon SIAP DIVAKSIN sebagai dukungan Vaksin Halal dan Tayib. Dengan link berikut :     https://t.co/zv6KPCrDU8  Bantu share ke yang lain ya..  Semoga pandemi Covid-19 segera berakhir. Terimakasih  #muiorid  https://t.co/sF1ulQJPJ3,pos,
"Menlu RI Terpilih Pimpin Kerja Sama Vaksin COVID-19 Covax  Hal itu disampaikan Retno Sumardi melalui serangkaian cuitan ditwitter, ""kami merasa terhormat terpilih sebagai Co-Chair  #Covak AMC Engagement Group hari ini di Jenewa, "" Cuit Retno di akun resmi Menlu RI  https://t.co/ZzBoA4w1UC",netral,
"citra presiden wajah artis tdk menyurutkan niat rakyat untuk skeptis terhdp vaksin. yg jelas, rakyat sudah bisa mengukur dr kinerja beliau2 di sana selama ini yg gelagapan tak cetho nanganin covid. pantaslah, rakyat tak akan menaruh kepercayaan lagi.",neg,
Yang sudah di vaksin kasi komen dong... Apa benar setelah vaksin covid terong pria bisa tambah jumbo. Penasaran iki. ,netral,
"Google Gelontorkan Dana Rp42,4 Miliar untuk Tangkal Misinformasi Vaksin Covid-19  https://t.co/DTv2yFKDsU",pos,
"#Repost @humaspoldajatim Made by @Image.Downloader Berjuang bersama, Ikhtiar bersama. Indonesia Wajib Bebas Covid Kami Siap di Vaksin Ayo #sukseskanvaksinasi  #jawatimurbangkit  #jogojawatimur  https://t.co/NZiHwfkp5H",pos,
"Vaksin Covid-19 buatan Sinovac tingkat efikasinya hanya 50,4% dalam uji klinis di Brasil  https://t.co/Hli3RJkJGm  https://t.co/bfSTDii933",neg,
"Seusai menerima suntikan vaksin Covid-19, pukul 09.42 pagi tadi, saya masih menjalani proses observasi, kemungkinan Kejadian Ikutan Pascaimunasisi selama sekitar 30 menit. Alhamdulillah, tak ada kejadian ikutan. Hanya ada sedikit rasa pegal.  #PDIPerjuangan  https://t.co/lhoDjiXL36",pos,
Ngga percaya pak @jokowi disuntik vaksin asli... Tp pngn hidup normal... Maunya bagaimana sih... Apa ga percaya adanya covid ???,neg,
"Sejujurnya ogah banget liat² tweets tentang politik. Cuma masalahnya ngapain sih nyambung²in masalah Vaksin dengan politik? Pikirin kesehatan lu sendiri kenapa? Kalo sampe amit² kena COVID, ujung²nya kan lu sendiri yang repot.",neg,
"Ribka Tjiptaning Tolak Vaksin Covid-19, Ini Sindiran Ridwan Kamil  https://t.co/1vlLICdLld  #jabarnews #beritalokal #beritahiperlokal #harianjabar #beritajabar #beritajawabarat #jawabarat #ripkatjiptaning #tolakvaksincovid19 #sindirangubernurjabar #ridwankamil  @ridwankamil  https://t.co/iLbosIGq9C",neg,
"@IdKalimantan Gercep, salfok sama yang dibungkus Vaksin covid, enak kayaknya tuh",netral,
"Vaksin Aman dan Halal   Indonesia Wajib Bebas Covid. Kita Vaksin, Kita #DukungSehatkanBangsa",pos,
"Vaksin Aman dan Halal   Indonesia Wajib Bebas Covid. Kita Vaksin, Kita #DukungSehatkanBangsa  https://t.co/z71XpovYxp",pos,
Wali Kota Gorontalo Terima Langsung 4.520 Dosis Vaksin Covid-19  https://t.co/cBmvbwOOfg,pos,
@tempodotco Bisa lbh spesifik ga nama vaksinnya apa? Vaksin covid-19 kan ada bbrpa macam ,netral,
"Vaksin covid udah dimulai nih di indo. Bikin deg deg an, bener oke ga ya ",neg,
Tim Satgas NU Peduli Covid-19 mendukung vaksin  https://t.co/kPZAGHfkit,pos,
"Indonesia Wajib Bebas Covid. Kita Vaksin, Kita #DukungSehatkanBangsa",pos,
"Rutan Kelas IIB Sungai Penuh sbagai slah satu Satuan Kerja Kemenkumham wilayah jambi dibawah panji Pengayoman Siap Mndkung Program Pmerintah dalam pmberian Vaksin COVID-19 ""Sinovac"" Kpada slruh msyarakat Indonesia.  .  #KumhamPasti #VaksinCovid19  @KemenkumhamRI @KemenkesRI  https://t.co/pNwyyV6tTL",pos,
"Indonesia Wajib Bebas Covid. Kita Vaksin, Kita #DukungSehatkanBangsa  https://t.co/Ohzyos1wQk",pos,
ya iyalah pasti!! Masih bagus ga dibilang sabotase program Ribka Tjiptaning: Saya Ditegur Partai Karena Tolak Vaksin Covid-19    https://t.co/L2MbDgG9Ch,neg,
#ICYMI Jokowi jadi orang pertama di Indonesia disuntik vaksin Covid-19 #sumberkini #global #covid19 #vaksin #jokowi,netral,
Jangan Salah! Ini Fakta Terkait Isu-Isu Miring Vaksin Covid-19.  Baca selengkapnya di sini!   https://t.co/l1OVeMijK1  #MataIndonesia #VaksinCovid19 #Covid19 #News,netral,
"Ada covid kyk gini banyak opini ini itu, skrg ada vaksin pengennya ina inu..  Piye piye?? Ga sekalian bilang #canda kofit",neg,
"#DukungSehatkanBangsa  , Polri ajak masyarakat utk vaksinasi demi memulihkan Indonesia dr pandemi. Selain disiplin protokol kesehatan vaksin Covid-19 adl salah satu upaya &amp; harapan Indonesia agar terbebas dari Covid-19 Berjuang bersama,Ikhtiar bersama Indonesia Wajib Bebas Covid",pos,
"#DukungSehatkanBangsa  , Polri ajak masyarakat utk vaksinasi demi memulihkan Indonesia dr pandemi. Selain disiplin protokol kesehatan vaksin Covid-19 adl salah satu upaya &amp; harapan Indonesia agar terbebas dari Covid-19 Berjuang bersama,Ikhtiar bersama Indonesia Wajib Bebas Covid  https://t.co/Qj7CvgJcSl",pos,
#ribkatjiptaning  #Ribka #mbakning   VIDEO FULL RIBKA TJIPTANING ANGGOTA DPR RI FRAKSI PDIP MENGATAKAN MENOLAK VAKSIN COVID-19  KLIK:  https://t.co/0e0tqGe8b1  https://t.co/UI061S4kMR,neg,
"@sukmawi96904918 Intinya untuk meminimalisir efek samping tubuh harus sehat dan vit,  Karna tiap tubuh akan menimbulkan reaksi berbeda. Bukan hanya vaksin covid, tpi semua apapun itu pasti akan ada efek sampingnya tidak terkecuali. Yg jls msh bisa ditoleransi tubuh kita. So jgn takut untuk vaksin",pos,
"@adjisdoaibu Dan saya -- sekali lagi -- akan menjadi orang pertama yang menerima vaksin Covid-19 tersebut. Mengapa Presiden jadi yang pertama?   Bukan hendak mendahulukan diri sendiri, tapi agar semua yakin bahwa vaksin ini aman dan halal. Jadi, siap-siap saja.",pos,
Bu vaksinnya kan gratis yang bisnis antar negara. Ibu kalo gk mau di vaksin kena covid aja biar dpt imun alami,neg,
"@jokowi Baca baik baik ya sekarang kalau ada gratisan vaksin cepat cepat  ambil, tapi jangan kira kalau udah divaksin covid-19  hilang ya tetap berhati  hati walau udah divaksin",netral,
"Nak tunggu vaksin Dr Kerajaan Bersatu lambat sangat, mungkin Umno wajar beli vaksin Covid-19 dan edarkan kpd rakyaat Malaysia. Ada sesiapa yg setuju?",neg,
@republikaonline Wah masih besar tuh kemungkinan jokowi kena covid setelah di vaksin. 50:50 chance,neg,
"Sebanyak 20 pejabat publik di Kota Kupang dan Kabupaten Kupang, Nusa Tenggara Timur (NTT) mendapat giliran pertama disuntuk vaksin covid-19 pekan ini.   https://t.co/VHMFCy8Snd",pos,
"@LOVE_AG4EVER @jokowi Bgtlh klu sakit hati suntuk vaksin aja bginya bumerang... Miris DPR punya org g mutu.... Takabur.. Pongah.. Semoga slrh keluarganya g kena covid akut... Tuhan maha Tahu n mlht,  https://t.co/Jt3bEVErEw",neg,
"Hadirnya vaksin ini minimal akan mengurangi ketakutan dan kekhawatiran kita secara psikologis, sehingga Covid 19 tidak lagi di lihat sebagai momok yg menakutkan..  Dengan vaksinasi Insya Allah hidup kita perlahan2 akan kembali pulih seperti sedia kala...",pos,
"Insya Allah besok tgl 14 Januari 2021, kita di NTB akan memulai pemberian perdana Vaksin Covid 19...  https://t.co/0Iu1vrIjQy",pos,
"Presiden RI Ir. H. Joko Widodo menjadi orang pertama yg disuntuk vaksin Covid-19. Vaksinasi Presiden RI berlangsung di Istana Merdeka, Jakarta Pusat, Rabu (13/1). Bertindak sebagai vaksinator adalah Wakil Dokter Kepresidenan   Indonesia Wajib Bebas Covid #DukungSehatkanBangsa",netral,
"Presiden RI Ir. H. Joko Widodo menjadi orang pertama yg disuntuk vaksin Covid-19. Vaksinasi Presiden RI berlangsung di Istana Merdeka, Jakarta Pusat, Rabu (13/1). Bertindak sebagai vaksinator adalah Wakil Dokter Kepresidenan   Indonesia Wajib Bebas Covid #DukungSehatkanBangsa  https://t.co/9hoVIOARlc",netral,
Begini Cerita Jokowi Usai Disuntik Vaksin Covid-19  #hukumbisnis #hukum #bisnis #COVID19 #VaksinSinovac #JokowiDiVaksin   https://t.co/QkuprwJDPp,netral,
"@dodenkoda sekarang gue mjnta data Covid di Inggris, berkurang arau bertambah..??  Kemana Vaksin itu..???  Kenapa ga disuntikan ke warga Inggris..??  Lu ga punya logika berpikir",neg,
"Untuk mencapai kekebalan komunal global, vaksin Covid-19 harus diberikan bagi kurang lebih 70 persen populasi dunia. Oleh karena itu, partisipasi masyarakat akan sangat menentukan keberhasilan program ini.",netral,
"Bukan vaksin covid aj sih, nk vaksin apopun akutuu dk berani aslinyo Terkahir vaksin hepatitis be nangis malamnyoo wkwkw atas nama IM mariaa lemahh niaan.",neg,
"@jokowi Klo di pikir2 Pak krn vaksin itu gk Mgkin 100% gratis kpd stop rkyt&amp;rata2 rkytnya sdh yakin sehat.dan krn byknya aturan dlm mencegah penyebaran covid hgg mbuat rkyt jd minum pghasilan sklipun rkyt mcoba jd pgusaha kecil,kenyataan data beli masy tetap tdk terdongkrak dg BLT.",neg,
@puttyprimasari @andreasdwang @jokowi Memangnya apa yg menunjukkan dia d vaksin covid 19? Ka gk ada yg tau. Bisa aja isinya yg d suntikkan vitamin biasa kan?  Kl cm suntik via foto atau video itu kamuflase.,neg,
@dodenkoda Haaaaa.... Udah baca makalahnya. Namun sekarang kita bicara fakta yg ada. Bagaimana bisa suatu Vaksin dijatakan berhasil jika Covid masih merajalela...???  Itulah kebodohan lu.  ,neg,
NAAAHH!!! Ada covid. bikin vaksin jualll adain repid test swab test bayar!!! semua seakan akan di buat!,neg,
"Ok, Pak Presiden sdh divaksin. Skrg berani gak beliau jengukin pasien covid tanpa masker utk membuktikan bhw vaksin itu asli, bukan vitamin c.  Begitu saya lihat percakapan di facebook.",neg,
Wapres: Tidak ada alasan untuk tolak suntik vaksin COVID-19 - ANTARA News Jawa Barat  https://t.co/ABEnXrpzXD,pos,
RT @jokowi: Pada kartu vaksinasi Covid-19 atas nama saya ini tercantum jadwal pemberian suntikan vaksin berikutnya yaitu 14 hari dari sekarang.   Kartu yang akan diberikan kepada semua orang yang divaksinasi ini sekaligus pengingat agar tepat waktu menja…  https://t.co/BcVt8Ujj75,netral,
@jokowi Tolong pak tangkap penyebar hoax di facebook yang mengatakan vaksin covid bisa membuat manusia lumpuh dan mati. Banyak di grup grup facebook yang menyebar hoax,neg,
Distribusi Vaksin Covid-19 Kabupaten Mesuji Masih Tunggu Arahan  https://t.co/Ef08LghgGL,netral,
"Pemkab Sleman akan melakukan vaksinasi COVID-19 tahap pertama pada Kamis, 14 Januari 2021. Untuk tahap pertama ini akan ada 10 orang pejabat dan tokoh publik yang akan menerima vaksin COVID-19, termasuk @dr.Tirta.   https://t.co/wzhlNTTYo6  #vivacoid #drtirta #vaksincovid19  https://t.co/EuprtQBSHK",netral,
Alumni UI Siap Vaksin COVID-19  https://t.co/9EnsgXbpqR  https://t.co/9ttKK9h7kB,pos,
Suntik Vaksin Covid  https://t.co/5pOcHR8P6s,netral,
"Vaksin ini berguna untuk melatih sistem kekebalan tubuh melawan penyakin, dalam hal ini ya si Covid.  https://t.co/Bl0pCFuo3K",pos,
"Vaksin ini berguna untuk melatih sistem kekebalan tubuh melawan penyakit, dalam hal ini ya si Covid.  https://t.co/Bl0pCFuo3K",pos,
"Natalius Pigai: Jangan Ngawur, Tolak Vaksin Covid-19 Tak Bisa Dipidana! - Follow @demokrasicoid   https://t.co/vXyVjZwGdE",neg,
Presiden Jokowi menyatakan akan menjadi orang pertama yang disuntikkan vaksin Covid-19 #vaksinasimelawanpandemi  https://t.co/HjsfY7D3UY,netral,
Bakal dapat manfaat lebih kalau sertifikasi digital vaksin covid berkembang ke imunisasi rutin lengkap juga.,pos,
"Berjuang bersama, Ikhtiar bersama. Indonesia Wajib Bebas Covid Kami Siap di Vaksin Ayo #sukseskanvaksinasi  #JawaTimurBangkit @polisi_jatim  https://t.co/UOqHfyU7nX",pos,
"@NataliusPigai2 Pak @NataliusPigai2 , sebaiknya silahkan anda membuka dan menampung org2 yg tdk mau di vaksin , pemerintah saran om peter f gonta jalankan aja , dengan menandai ktp org yg telah tervaksin. Yg belum tervaksin kalo kena covid biaya ditanggung sendiri , kalo pergi hrus swab",neg,
Ketum PB IDI: Mari Ikuti Vaksinasi Covid-19 untuk Bentuk Kekebalan Tubuh  Vaksin Aman Dan Halal.  https://t.co/ewAkjx8ia6,pos,
Vaksin covid bakal kayak gimana ya efek sampingnya... terakhir vaksin difteri badan kek berat sebelah. Nambah2in beban idup,pos,
"tuh yg teriak2 anti vaksin.. lu pada punya jaminan apa buat ga nularin covid ke orang2.. klo pada bisa jamin kalian gaakan jadi carier yg nyebarin virus, serah deh mau vaksin atau kagak.. heran hamba..",neg,
@Abdulghofursub @jcowacko Nah bagus klo utk anda yg pny imun baik. Tp gk smua org itu begitu. Cacar jg ga kasat mata mas klo gejalanya baru timbul hari 1-3. Ya yg jelas mnrt sy pencegahan ttp diperlukan krn covid ini bukan cuma mslh negara kita tp hampir sluruh negara. Dan negara lain jg vaksin kok,pos,
"Menpora Upayakan Atlet Dapat Vaksin COVID-19, Cabor Mana yang Jadi Prioritas?  https://t.co/Z2f69DwGlD",netral,
"FYI gw adalah orang yang udah vaksin BCG pun masih bisa kena TB paru waktu kecil.   Able to treat? YES. Asal patuh sama aturannya.  Harapannya perihal vaksin Covid-19 pun begitu. Kalopun emang kena, paling nggak ya jadi lebih able to treat.",netral,
Satgas : Tidak ada kepala daerah yang tolak vaksin COVID-19 -  https://t.co/TjgPhWkO2S  #INDONESIA,pos,
"@sentraltehnik Sya kasih tau mas..kena covid itu lebih ga enak dari kena dbd atau tipes. Klo ente otg ente beruntung, tp klo yg kena istri atau anak ente, gara2 ente otg..mewek ente ..  Klo ada yg ngasih solusi mending ambil deh. Vaksin solusi..daripada kena, ga percaya ? Cobain deh..hehe",neg,
"Berjuang bersama, Ikhtiar bersama. Indonesia Wajib Bebas Covid Kami Siap di Vaksin Ayo #sukseskanvaksinasi  #JawaTimurBangkit  https://t.co/oBu3un6w7u",pos,
Mewakili generasi anak muda milenial.  Rafi Ahmad ikut serta dalam pemberian vaksinasi covid.  Di Istana.   Vaksin Aman dan Halal.  https://t.co/EnqQCPvX9h,pos,
"Thailand akan tetap menggunakan Sinovac, vaksin Covid-19, meskipun percobaan klinis menunjukkan efisiensi 50.4%  Thailand on track to use Sinovac Covid-19 vaccine, despite trial data showing 50.4% efficiency    https://t.co/YZzWsTJSV5",netral,
jokowi: Pada kartu vaksinasi Covid-19 atas nama saya ini tercantum jadwal pemberian suntikan vaksin berikutnya yaitu 14 hari dari sekarang.   Kartu yang akan diberikan kepada semua orang yang divaksinasi ini sekaligus pengingat agar tepat waktu menjalani…  https://t.co/0ubz0Am5ud,netral,
Presiden @jokowi  melakukan vaksinasi covid perdana menggunakan Vaksin Sinovac..   Aman dan halal tak perlu ada yg di ragukan...    https://t.co/1cVza8UDUu,pos,
Pengamanan Vaksin Covid 19 di Jayengan  https://t.co/FYdtPHyZka,netral,
"@Sayangannak @drpriono1 @BudiGSadikin @KemenkesRI Yang sudah divaksinasi juga bisa kena Covid-19, jadi tetap bisa menularkan. Seperti vaksin flu, setelah disuntikkan, orangnya tetap ada peluang kena flu, gejalanya yg ga parah.",netral,
"Ketum Kadin Indonesia, Rosan P. Roeslani menjadi salah satu penerima awal vaksin Covid-19 yang mewakili kalangan pengusaha. Bersama dengan Presiden RI @jokowi, vaksinasi dilakukan di Istana Negara (13/1/2021).  https://t.co/VqNaFNl7Xt",netral,
"Lindungi diri,Lindungi Negeri!  Sikap optimis tidak akan lelah digencarkan untuk menguatkan keyakinan masyarakat terhadap hadirnya vaksin Covid 19. Vaksin Covid 19 sudah lulus uji klinis dan dinyatakan siap edar pada Januari 2021.  https://t.co/ltKSMbavv4",pos,
"Gus @cakimiNOW Presiden @jokowi  Sudah memberikan Contoh Sebagai prototyoe Vaksin, Itu Artinya Vaksin Covid ini Aman.  #VaksinSinovac  #AyoKitaVaksin  #PKB  https://t.co/5FtzAzLVXZ",pos,
"vaksin pertama diberikan pada Tenaga Kesehatan untuk memberikan kekebalan khusus pada COVID 19  Jangan lupa tetap terapkan 3M (Memakai masker, Mencuci tangan, Menjaga jarak)  #IndonesiaSiapDiVaksin #VaksinUntukNegeri #VaksinAmandanNyaman #IndonesiaSiapVaksin #VaksinAmanHalal  https://t.co/dRkPhg19wv",pos,
"yahahaha dari jaman gue SD gapernah disuntik vaksin apapun sama sekali gue, tp skrg malah harus suntik vaksin covid. alias takut anj ama jarum suntik wgwg",neg,
Dinkes Sumsel lanjutkan pendistribusian  vaksin COVID-19   https://t.co/lm7eKBSHO0,pos,
Ketum PB IDI: Mari Ikuti Vaksinasi Covid-19 untuk Bentuk Kekebalan Tubuh  Vaksin Aman Dan Halal.  https://t.co/Uf4wequU75,pos,
"lagi rame ngomongin vaksin yha, mau tau apa lagi yang rame? rumah sakit, karena kasus covid masih tetep tinggi. selamat malam.",neg,
"Tadi sore aku ke toko baju trs ga sengaja mendengar percakapan antara cewe sm cowo, katanya gini:   : “aing mah yakin pak jokowi bukan disuntikin vaksin covid tapi suntik vitamin C” : “heeh oge nya bisa jadi”   Monmaap ngakak dikira suntik putih ",neg,
"@Paijo53660750 Kena covid itu ga enak mass.. cobain deh..yg smbuh covid itu memang takdirnya. Tp rasa nya kena itu..waduuhh... vaksin ya solusi.. klo ga mau ya ga usah. Tingal nungu aja sampean kena.. baru deh nyesel ga di vaksin.. pilihan itu sih, gitu aja repot. wkwk",neg,
"Jenderal Polisi Drs. Idham Azis,  https://t.co/M72zg0c19K., hari ini, 13 Januari 2021 juga melaksanakan vaksinasi Covid-19.  Ayo dukung vaksinasi Covid-19, Ayo Kita Vaksin   #vaksinasimelawanpandemi  https://t.co/SqATLvJlyw",pos,
